 "STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-28","0.00",,"61","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-29","0.66",,"65","48"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-09-30","0.00",,"68","51"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-01","0.00",,"56","38"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-02","0.00",,"53","37"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-03","0.00",,"55","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-04","0.02",,"56","46"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-05","0.20",,"69","52"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-06","0.00",,"77","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-07","0.00",,"70","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-08","0.00",,"61","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-09","0.00",,"60","46"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-10","0.00",,"78","51"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-11","0.00",,"61","41"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-12","0.00",,"61","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-13","0.00",,"64","49"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-14","0.00",,"61","50"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-15","0.00",,"65","51"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-16","0.00",,"55","49"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-17","0.00",,"55","38"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-18","0.00",,"56","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-19","0.00",,"59","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-20","0.08",,"49","39"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-21","0.00",,"51","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-22","0.01",,"48","29"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-23","0.00",,"43","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-24","0.00",,"42","29"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-25","0.04",,"45","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-26","0.00",,"47","29"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-27","0.67",,"40","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-28","0.08",,"44","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-29","0.01",,"43","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-30","0.00",,"52","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-10-31","0.00",,"55","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-01","0.89",,"56","48"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-02","0.87",,"63","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-03","0.00",,"60","44"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-04","0.20",,"55","38"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-05","0.00",,"54","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-06","0.00",,"53","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-07","0.00",,"51","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-08","0.01",,"46","36"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-09","0.62",,"43","39"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-10","0.02",,"50","37"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-11","0.00",,"44","29"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-12","0.00",,"40","25"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-13","0.00",,"35","21"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-14","0.19",,"27","20"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-15","0.02",,"32","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-16","0.08",,"30","23"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-17","0.00",,"38","20"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-18","0.00",,"37","21"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-19","0.00",,"41","23"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-20","0.00",,"41","22"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-21","0.00",,"43","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-22","0.10",,"35","24"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-23","0.05",,"25","20"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-24","0.00",,"37","22"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-25","0.00",,"28","17"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-26","0.12",,"46","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-27","0.25",,"41","19"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-28","0.00",,"34","16"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-29","0.00",,"39","24"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-11-30","0.15",,"41","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-01","0.39",,"31","22"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-02","0.00",,"34","22"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-03","0.00",,"45","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-04","0.00",,"40","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-05","0.10",,"35","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-06","0.08",,"38","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-07","0.00",,"36","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-08","0.00",,"35","19"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-09","0.00",,"32","13"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-10","0.00",,"32","16"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-11","0.00",,"27","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-12","0.00",,"29","8"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-13","0.00",,"35","16"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-14","0.01",,"36","9"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-15","0.00",,"18","4"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-16","0.00",,"30","13"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-17","0.00",,"45","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-18","0.00",,"39","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-19","0.00",,"42","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-20","0.00",,"39","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-21","0.00",,"28","11"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-22","0.00",,"29","8"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-23","0.19",,"23","11"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-24","0.00",,"32","21"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-25","0.63",,"35","24"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-26","0.01",,"41","29"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-27","0.00",,"38","28"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-28","0.00",,"31","9"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-29","0.00",,"34","4"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-30","0.32",,"41","28"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1997-12-31","0.00",,"28","1"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-01","0.04",,"18","-4"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-02","0.00",,"34","18"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-03","0.00",,"51","29"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-04","0.00",,"47","28"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-05","0.15",,"31","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-06","0.10",,"32","23"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-07","0.35",,"27","22"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-08","1.16",,"32","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-09","0.29",,"32","28"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-10","0.00",,"34","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-11","0.01",,"36","21"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-12","0.00",,"24","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-13","0.16",,"39","19"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-14","0.00",,"26","6"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-15","0.02",,"22","6"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-16","0.15",,"22","13"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-17","0.00",,"27","11"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-18","0.02",,"28","19"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-19","0.10",,"32","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-20","0.14",,"31","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-21","0.00",,"32","19"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-22","0.00",,"19","3"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-23","0.26",,"14","-6"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-24","1.02",,"31","14"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-25","0.00",,"31","17"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-26","0.00",,"20","4"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-27","0.00",,"19","-3"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-28","0.00",,"29","13"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-29","0.00",,"33","24"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-30","0.04",,"35","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-01-31","0.01",,"37","21"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-01","0.00",,"35","16"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-02","0.00",,"41","15"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-03","0.00",,"43","25"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-04","0.00",,"31","23"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-05","0.00",,"28","18"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-06","0.00",,"32","14"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-07","0.00",,"30","12"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-08","0.00",,"28","12"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-09","0.00",,"37","6"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-10","0.00",,"36","18"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-11","0.00",,"39","29"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-12","1.17",,"46","36"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-13","0.00",,"42","16"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-14","0.00",,"21","2"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-15","0.00",,"22","0"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-16","0.00",,"33","3"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-17","0.00",,"40","19"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-18","1.16",,"35","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-19","0.17",,"36","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-20","0.00",,"40","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-21","0.00",,"39","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-22","0.00",,"43","28"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-23","0.00",,"40","21"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-24","0.55",,"36","29"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-25","0.29",,"38","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-26","0.00",,"43","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-27","0.00",,"46","37"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-02-28","0.00",,"48","37"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-01","0.07",,"40","36"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-02","0.00",,"50","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-03","0.00",,"42","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-04","0.00",,"45","28"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-05","0.00",,"42","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-06","0.00",,"40","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-07","0.32",,"35","26"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-08","0.01",,"39","24"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-09","2.33",,"53","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-10","0.06",,"54","22"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-11","0.02",,"24","10"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-12","0.00",,"22","5"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-13","0.00",,"28","3"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-14","0.43",,"31","22"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-15","0.00",,"35","24"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-16","0.00",,"35","20"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-17","0.00",,"40","16"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-18","0.00",,"47","20"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-19","0.28",,"35","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-20","0.00",,"32","27"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-21","0.06",,"31","21"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-22","0.46",,"26","20"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-23","0.06",,"37","20"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-24","0.00",,"40","18"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-25","0.00",,"45","22"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-26","0.00",,"47","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-27","0.00",,"72","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-28","0.00",,"66","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-29","0.00",,"69","41"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-30","0.01",,"66","39"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-03-31","0.00",,"85","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-01","0.48","40","42","37"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-02","0.25","37","40","33"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-03","0.14","37","42","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-04","0.00","37","42","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-05","0.00","37","42","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-06","0.00","42","47","37"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-07","0.00","47","58","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-08","0.00","47","60","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-09","0.00","47","58","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-10","0.00","41","50","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-11","0.00","44","55","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-12","0.00","45","60","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-13","0.00","49","63","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-14","0.00","49","62","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-15","0.00","48","64","32"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-16","0.05","52","59","44"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-17","0.70","49","53","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-18","0.00","52","62","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-19","0.05","52","60","44"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-20","1.01","43","47","38"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-21","0.00","49","61","37"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-22","0.00","53","68","37"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-23","0.19","50","60","39"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-24","0.52","42","45","38"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-25","0.30","41","47","34"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-26","0.00","42","52","31"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-27","0.00","39","47","30"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-28","0.00","47","59","35"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-29","0.00","57","73","40"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-04-30","0.00","61","76","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-01","0.00","62","79","44"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-02","0.51","51","55","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-03","0.11","52","57","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-04","0.01","58","68","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-05","0.42","55","60","50"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-06","1.39","53","56","50"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-07","0.83","57","62","51"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-08","0.00","58","62","53"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-09","0.00","58","65","51"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-10","0.51","55","63","46"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-11","0.00","59","70","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-12","0.00","55","68","41"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-13","0.00","53","69","36"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-14","0.00","56","73","38"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-15","0.00","63","84","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-16","0.00","67","78","56"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-17","0.00","56","62","49"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-18","0.02","64","78","49"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-19","0.01","58","72","43"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-20","0.00","65","78","52"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-21","1.16","66","82","49"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-22","0.12","57","65","48"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-23","0.00","58","67","49"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-24","0.00","59","71","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-25","0.00","65","78","52"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-26","0.01","63","76","50"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-27","0.00","59","74","44"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-28","0.00","65","84","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-29","0.15","74","89","59"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-30","0.00","65","75","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-05-31","0.66","58","65","51"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-01","0.00","59","67","51"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-02","0.02","53","64","41"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-03","0.27","53","60","46"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-04","0.02","53","60","45"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-05","0.00","54","60","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-06","0.00","56","64","47"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-07","0.00","59","66","52"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-08","0.08","54","61","46"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-09","0.00","58","73","42"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-10","0.00","65","82","48"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-11","0.00","65","76","53"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-12","0.12","60","69","51"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-13","2.49","58","62","54"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-14","2.16","60","63","56"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-15","0.02","61","66","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-16","0.80","60","63","57"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-17","0.25","64","71","57"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-18","0.00","67","75","59"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-19","0.01","68","78","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-20","0.02","69","78","59"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-21","0.00","66","74","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-22","0.00","67","76","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-23","0.00","64","69","58"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-24","0.58","72","84","60"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-25","1.16","74","82","65"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-26","1.03","71","77","65"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-27","1.28","60","65","54"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-28","0.00","62","71","53"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-29","0.01","64","74","54"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-06-30","0.00","68","74","62"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-07-01","0.21","65","74","56"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-07-02","0.00","68","81","55"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-07-03","0.00","72","84","59"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-07-04","0.00","68","77","59"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-07-05","0.34","62","67","57"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-07-06","0.00","67","81","53"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-07-07","0.00","71","80","61"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-07-08","0.00","68","77","59"
"USW00014605","AUGUSTA STATE AIRPORT, ME US","1998-07-09","0.00","70","83","56"
