"","id","year","species","time_int","distance","dist_cat","flyover","count","display"
"3655","TELL_T5_T13_5",2021,"GCSP","1",NA,101,"N","1",""
"3656","TELL_T5_T13_5",2021,"FOSP","1",NA,1,"N","1",""
"3657","TELL_T5_T13_5",2021,"FOSP","1",NA,101,"N","1",""
"3658","TELL_T5_T13_5",2021,"SONG","3",NA,1,"N","2",""
"3659","TELL_T5_T13_5",2021,"LALO","4",NA,1,"N","2",""
"3660","TELL_T5_T13_5",2021,"GCSP","5",NA,1,"N","1",""
"3661","TELL_T5_T13_5",2021,"ATSP","7",NA,101,"N","1",""
"3662","TELL_T5_T13_5",2021,"ATSP","7",NA,101,"N","1",""
"3663","TELL_T5_T13_5",2021,"AMPI","9",NA,101,"N","1",""
"3664","TELL_T5_T13_5",2021,"WCSP","9",NA,1,"N","1",""
"3665","TELL_T5_T13_2",2021,"AMPI","0",NA,101,"N","1",""
"3666","TELL_T5_T13_2",2021,"GCSP","0",NA,101,"N","1",""
"3667","TELL_T5_T13_2",2021,"GCSP","0",NA,101,"N","1",""
"3668","TELL_T5_T13_2",2021,"GCSP","0",NA,101,"N","1",""
"3669","TELL_T5_T13_2",2021,"WIPT","3","350",NA,"N","1",""
"3670","TELL_T5_T13_2",2021,"ROPT","8","267",NA,"N","1",""
"3671","TELL_T5_T13_1",2021,"AMPI","0",NA,1,"N","1",""
"3672","TELL_T5_T13_1",2021,"AMRO","0","350",NA,"N","1",""
"3673","TELL_T5_T13_1",2021,"GCSP","1",NA,101,"N","1",""
"3674","TELL_T5_T13_1",2021,"WISN","2","350",NA,"N","1",""
"3675","TELL_T5_T13_1",2021,"FOSP","3",NA,101,"N","1",""
"3676","TELL_T5_T13_1",2021,"GCSP","6",NA,101,"N","1",""
"3677","TELL_T5_T13_1",2021,"AMRO","9","375",NA,"N","1",""
"3678","TELL_T5_T13_4",2021,"LALO","0",NA,1,"N","1",""
"3679","TELL_T5_T13_4",2021,"AMPI","0",NA,1,"N","1",""
"3680","TELL_T5_T13_4",2021,"LALO","1",NA,101,"N","1",""
"3681","TELL_T5_T13_4",2021,"AMPI","6",NA,101,"N","1",""
"3682","TELL_T5_T13_6",2021,"GCSP","0",NA,1,"N","1",""
"3683","TELL_T5_T13_6",2021,"FOSP","0",NA,1,"N","1",""
"3684","TELL_T5_T13_6",2021,"GCSP","0",NA,1,"N","1",""
"3685","TELL_T5_T13_6",2021,"LALO","0",NA,1,"N","1",""
"3686","TELL_T5_T13_6",2021,"FOSP","1",NA,101,"N","1",""
"3687","TELL_T5_T13_6",2021,"GCSP","1",NA,101,"N","1",""
"3688","TELL_T5_T13_6",2021,"FOSP","1",NA,1,"N","1",""
"3689","TELL_T5_T13_6",2021,"WIPT","2","350",NA,"N","1",""
"3690","TELL_T5_T13_6",2021,"LALO","3",NA,1,"N","1",""
"3691","TELL_T5_T13_6",2021,"SAVS","4",NA,101,"N","1",""
"3692","TELL_T5_T13_6",2021,"SONG","6",NA,1,"N","1",""
"3693","TELL_T5_T13_6",2021,"SAVS","7",NA,101,"N","1",""
"3694","TELL_T5_T13_6",2021,"SAVS","9",NA,1,"N","2",""
"3695","KOUG_K2_T22_20",2021,"NOWA","0",NA,1,"N","1",""
"3696","KOUG_K2_T22_20",2021,"FOSP","0",NA,1,"N","1",""
"3697","KOUG_K2_T22_20",2021,"WCSP","0",NA,1,"N","1",""
"3698","KOUG_K2_T22_20",2021,"NOWA","0",NA,1,"N","1",""
"3699","KOUG_K2_T22_20",2021,"AMRO","0","100",NA,"N","1",""
"3700","KOUG_K2_T22_20",2021,"AMRO","1","100",NA,"N","1",""
"3701","KOUG_K2_T22_20",2021,"FOSP","4",NA,101,"N","1",""
"3702","KOUG_K2_T22_20",2021,"NOWA","5",NA,1,"N","1",""
"3703","KOUG_K2_T22_20",2021,"WCSP","7",NA,101,"N","1",""
"3704","KOUG_K2_T22_20",2021,"RUBL","8",NA,1,"N","1",""
"3705","KOUG_K2_T22_13",2021,"SAVS","0",NA,1,"N","1",""
"3706","KOUG_K2_T22_13",2021,"LALO","0",NA,101,"N","1",""
"3707","KOUG_K2_T22_13",2021,"SAVS","0",NA,1,"N","1",""
"3708","KOUG_K2_T22_13",2021,"LALO","1",NA,101,"N","1",""
"3709","KOUG_K2_T22_13",2021,"SAVS","1",NA,101,"N","1",""
"3710","KOUG_K2_T22_13",2021,"GULL","2","350",NA,"N","1",""
"3711","KOUG_K2_T22_13",2021,"CANG","4","375",NA,"N","1",""
"3712","KOUG_K2_T22_9",2021,"LALO","0",NA,1,"N","1",""
"3713","KOUG_K2_T22_9",2021,"LALO","0",NA,1,"N","1",""
"3714","KOUG_K2_T22_9",2021,"LALO","1",NA,1,"N","1",""
"3715","KOUG_K2_T22_9",2021,"LALO","1",NA,101,"N","1",""
"3716","KOUG_K2_T22_9",2021,"CANG","3","350",NA,"N","1",""
"3717","KOUG_K2_T22_9",2021,"LALO","5",NA,1,"N","1",""
"3718","KOUG_K2_T22_6",2021,"LALO","0",NA,1,"N","1",""
"3719","KOUG_K2_T22_6",2021,"LALO","0",NA,101,"N","1",""
"3720","KOUG_K2_T22_6",2021,"LALO","0",NA,1,"N","1",""
"3721","KOUG_K2_T22_6",2021,"WHIM","4","300",NA,"N","1",""
"3722","KOUG_K2_T22_6",2021,"PEFA","6","150",NA,"N","1",""
"3723","KOUG_K2_T22_6",2021,"LTJA","7","150",NA,"N","3",""
"3724","KOUG_K2_T22_4",2021,"SAVS","0",NA,1,"N","1",""
"3725","KOUG_K2_T22_4",2021,"LALO","0",NA,1,"N","1",""
"3726","KOUG_K2_T22_4",2021,"LALO","0",NA,101,"N","1",""
"3727","KOUG_K2_T22_4",2021,"WISN","0","200",201,"N","1",""
"3728","KOUG_K2_T22_4",2021,"WESA","1",NA,101,"N","1",""
"3729","KOUG_K2_T22_4",2021,"PAJA","7","91",NA,"N","1",""
"3730","KOUG_K2_T22_4",2021,"PAGP","8","250",NA,"N","1",""
"3731","KOUG_K2_T22_2",2021,"LALO","0",NA,1,"N","1",""
"3732","KOUG_K2_T22_2",2021,"SAVS","1",NA,101,"N","1",""
"3733","KOUG_K2_T22_2",2021,"SAVS","2",NA,1,"N","1",""
"3734","KOUG_K2_T22_2",2021,"LALO","4",NA,101,"N","1",""
"3735","KOUG_K2_T22_2",2021,"WHIM","4","400",NA,"N","1",""
"3736","KOUG_K2_T22_2",2021,"LALO","8",NA,1,"N","1",""
"3737","KOUG_K2_T22_2",2021,"WHIM","9","200",NA,"N","1",""
"3738","KOUG_K2_T22_1",2021,"WISN","0","400",NA,"N","1",""
"3739","KOUG_K2_T22_1",2021,"SAVS","0",NA,1,"N","1",""
"3740","KOUG_K2_T22_1",2021,"NOWA","0",NA,101,"N","1",""
"3741","KOUG_K2_T22_1",2021,"LALO","1",NA,101,"N","1",""
"3742","KOUG_K2_T22_1",2021,"ATSP","1",NA,101,"N","1",""
"3743","KOUG_K2_T22_1",2021,"LALO","2",NA,1,"N","1",""
"3744","KOUG_K2_T22_1",2021,"SAVS","3",NA,101,"N","1",""
"3745","KOUG_K2_T22_1",2021,"WESA","4",NA,101,"N","1",""
"3746","KOUG_K2_T22_1",2021,"FOSP","4",NA,101,"N","1",""
"3747","KOUG_K2_T22_1",2021,"AMRO","5","200",NA,"N","1",""
"3748","KOUG_K2_T22_1",2021,"CANG","6","300",NA,"N","1",""
"3749","KOUG_K2_T22_1",2021,"LALO","7",NA,101,"N","1",""
"3750","KOUG_K2_T22_1",2021,"LALO","9",NA,1,"N","1",""
"3751","KOUG_K2_T22_3",2021,"PAGP","0","300",NA,"N","1",""
"3752","KOUG_K2_T22_3",2021,"LALO","1",NA,101,"N","1",""
"3753","KOUG_K2_T22_3",2021,"AMRO","1","250",NA,"N","1",""
"3754","KOUG_K2_T22_3",2021,"LALO","2",NA,101,"N","1",""
"3755","KOUG_K2_T22_3",2021,"CANG","4","300",NA,"N","1",""
"3756","TELL_T1_T15_23",2021,"LALO","0",NA,101,"N","1",""
"3757","TELL_T1_T15_23",2021,"LALO","0",NA,101,"N","1",""
"3758","TELL_T1_T15_23",2021,"SAVS","0",NA,101,"N","1",""
"3759","TELL_T1_T15_23",2021,"LALO","1",NA,101,"N","1",""
"3760","TELL_T1_T15_23",2021,"WISN","2","300",NA,"N","1",""
"3761","TELL_T1_T15_23",2021,"WESA","3",NA,1,"N","1",""
"3762","TELL_T1_T15_23",2021,"SAVS","7",NA,1,"N","1",""
"3763","TELL_T1_T15_26",2021,"SAVS","0",NA,1,"N","1",""
"3764","TELL_T1_T15_26",2021,"SAVS","0",NA,101,"N","1",""
"3765","TELL_T1_T15_26",2021,"LALO","0",NA,101,"N","1",""
"3766","TELL_T1_T15_26",2021,"WESA","0",NA,101,"N","2",""
"3767","TELL_T1_T15_26",2021,"LALO","1",NA,1,"N","1",""
"3768","TELL_T1_T15_26",2021,"LALO","1",NA,1,"N","1",""
"3769","TELL_T1_T15_26",2021,"WISN","2","250",NA,"N","1",""
"3770","TELL_T1_T15_26",2021,"LTJA","2","123",NA,"N","1",""
"3771","TELL_T1_T15_24",2021,"BTGO","0","218",NA,"N","1",""
"3772","TELL_T1_T15_24",2021,"LALO","2",NA,1,"N","1",""
"3773","TELL_T1_T15_24",2021,"SAVS","2",NA,101,"N","1",""
"3774","TELL_T1_T15_24",2021,"LALO","2",NA,101,"N","1",""
"3775","TELL_T1_T15_24",2021,"LALO","5",NA,101,"N","1",""
"3776","TELL_T1_T15_24",2021,"WESA","7",NA,101,"N","1",""
"3777","TELL_T1_T15_24",2021,"PTARM","8","350",NA,"N","1",""
"3778","TELL_T1_T15_27",2021,"WIPT","0","300",NA,"N","1",""
"3779","TELL_T1_T15_27",2021,"SAVS","0",NA,1,"N","1",""
"3780","TELL_T1_T15_27",2021,"LTJA","1","164",NA,"N","1",""
"3781","TELL_T1_T15_27",2021,"BTGO","2","300",NA,"N","1",""
"3782","TELL_T1_T15_27",2021,"SAVS","2",NA,101,"N","1",""
"3783","TELL_T1_T15_27",2021,"LTJA","3","115",NA,"N","1",""
"3784","TELL_T1_T15_27",2021,"ROPT","3","110",NA,"N","1",""
"3785","TELL_T1_T15_27",2021,"WIPT","5","400",NA,"N","1",""
"3786","TELL_T1_T15_27",2021,"WIPT","6","250",NA,"N","1",""
"3787","TELL_T1_T15_27",2021,"SAVS","9",NA,101,"N","1",""
"3788","TELL_T1_T15_27",2021,"SONG","9",NA,101,"N","2",""
"3789","TELL_T1_T15_25",2021,"SAVS","0",NA,1,"N","1",""
"3790","TELL_T1_T15_25",2021,"SAVS","0",NA,1,"N","1",""
"3791","TELL_T1_T15_25",2021,"GCSP","0",NA,1,"N","1",""
"3792","TELL_T1_T15_25",2021,"WIPT","1","320",NA,"N","1",""
"3793","TELL_T1_T15_25",2021,"SAVS","2",NA,1,"N","1",""
"3794","TELL_T1_T15_25",2021,"SAVS","3",NA,101,"N","1",""
"3795","TELL_T1_T15_25",2021,"WIPT","5","310",NA,"N","1",""
"3796","TELL_T1_T15_25",2021,"JAEG","5","281",NA,"N","1",""
"3797","TELL_T1_T15_25",2021,"JAEG","7","200",NA,"N","1",""
"3798","TELL_T1_T15_25",2021,"WIPT","9","300",NA,"N","1",""
"3799","TELL_T1_T15_22",2021,"SAVS","0",NA,101,"N","1",""
"3800","TELL_T1_T15_22",2021,"SAVS","0",NA,101,"N","1",""
"3801","TELL_T1_T15_22",2021,"FOSP","0",NA,101,"N","1",""
"3802","TELL_T1_T15_22",2021,"SAVS","0",NA,101,"N","1",""
"3803","TELL_T1_T15_22",2021,"LALO","0",NA,101,"N","1",""
"3804","TELL_T1_T15_22",2021,"GCSP","1",NA,101,"N","1",""
"3805","TELL_T1_T15_22",2021,"PAGP","1","190",NA,"N","1",""
"3806","TELL_T1_T15_22",2021,"LTJA","2","220",NA,"N","2",""
"3807","TELL_T1_T15_22",2021,"LTJA","2","200",NA,"N","3",""
"3808","TELL_T1_T15_22",2021,"BTGO","2","200",NA,"N","1",""
"3809","TELL_T1_T15_22",2021,"WIPT","3","200",NA,"N","1",""
"3810","TELL_T1_T15_18",2021,"GCSP","0",NA,101,"N","1",""
"3811","TELL_T1_T15_18",2021,"LALO","0",NA,1,"N","1",""
"3812","TELL_T1_T15_18",2021,"LALO","0",NA,1,"N","2",""
"3813","TELL_T1_T15_18",2021,"GCSP","1",NA,1,"N","1",""
"3814","TELL_T1_T15_18",2021,"WESA","1",NA,101,"N","1",""
"3815","TELL_T1_T15_18",2021,"SAVS","1",NA,101,"N","1",""
"3816","TELL_T1_T15_18",2021,"WISN","4","300",NA,"Y","1","Y"
"3817","TELL_T1_T15_18",2021,"WIPT","7","350",NA,"N","1",""
"3818","TELL_T1_T15_14",2021,"WIWA","0",NA,101,"N","1",""
"3819","TELL_T1_T15_14",2021,"FOSP","0",NA,1,"N","1",""
"3820","TELL_T1_T15_14",2021,"SAVS","0",NA,1,"N","1",""
"3821","TELL_T1_T15_14",2021,"SAVS","0",NA,1,"N","1",""
"3822","TELL_T1_T15_14",2021,"FOSP","1",NA,101,"N","1",""
"3823","TELL_T1_T15_14",2021,"WIWA","1",NA,1,"N","1",""
"3824","TELL_T1_T15_14",2021,"FOSP","1",NA,1,"N","1",""
"3825","TELL_T1_T15_14",2021,"SAVS","1",NA,1,"N","1",""
"3826","TELL_T1_T15_14",2021,"WCSP","2",NA,101,"N","1",""
"3827","TELL_T1_T15_14",2021,"GCSP","7",NA,1,"N","1",""
"3828","TELL_T1_T15_14",2021,"WIPT","9","400",NA,"N","1",""
"3829","TELL_T1_T15_17",2021,"AMGP","0","155",NA,"N","1",""
"3830","TELL_T1_T15_17",2021,"LALO","0",NA,1,"N","1",""
"3831","TELL_T1_T15_17",2021,"LALO","1",NA,1,"N","1",""
"3832","TELL_T1_T15_17",2021,"SAVS","1",NA,1,"N","1",""
"3833","TELL_T1_T15_17",2021,"WIPT","2","150",NA,"N","1",""
"3834","TELL_T1_T15_17",2021,"WIPT","5","109",NA,"N","1",""
"3835","TELL_T1_T15_17",2021,"LALO","8",NA,1,"N","1",""
"3836","TELL_T1_T15_13",2021,"SONG","0",NA,101,"N","1",""
"3837","TELL_T1_T15_13",2021,"WISN","4","220",NA,"N","1",""
"3838","TELL_T1_T15_13",2021,"SAVS","5",NA,101,"N","1",""
"3839","TELL_T1_T15_13",2021,"WIPT","6","380",NA,"N","1",""
"3840","TELL_T1_T15_13",2021,"SAVS","9",NA,1,"N","1",""
"3841","TELL_T1_T15_16",2021,"LALO","0",NA,1,"N","1",""
"3842","TELL_T1_T15_16",2021,"LALO","0",NA,101,"N","1",""
"3843","TELL_T1_T15_16",2021,"GCSP","0",NA,101,"N","1",""
"3844","TELL_T1_T15_16",2021,"LALO","3",NA,101,"N","1",""
"3845","TELL_T1_T15_16",2021,"GOPL","5","180",NA,"N","1",""
"3846","TELL_T1_T15_16",2021,"WESA","8",NA,1,"N","1",""
"3847","TELL_T1_T15_16",2021,"WESA","9",NA,1,"N","1",""
"3848","TELL_T1_T15_12",2021,"LALO","0",NA,1,"N","1",""
"3849","TELL_T1_T15_12",2021,"LALO","0",NA,1,"N","1",""
"3850","TELL_T1_T15_12",2021,"LALO","1",NA,101,"N","1",""
"3851","TELL_T1_T15_12",2021,"SONG","5",NA,101,"N","1",""
"3852","TELL_T1_T15_12",2021,"LALO","6",NA,101,"N","1",""
"3853","TELL_T1_T15_12",2021,"SAVS","9",NA,101,"N","1",""
"3854","TELL_T1_T15_12",2021,"LALO","9",NA,101,"N","1",""
"3855","TELL_T1_T15_15",2021,"LTJA","0","89",NA,"N","1",""
"3856","TELL_T1_T15_15",2021,"LALO","5",NA,101,"N","1",""
"3857","TELL_T1_T15_15",2021,"LALO","8",NA,1,"N","1",""
"3858","TELL_T1_T15_19",2021,"LALO","0",NA,1,"N","1",""
"3859","TELL_T1_T15_19",2021,"LALO","1",NA,101,"N","1",""
"3860","TELL_T1_T15_19",2021,"LALO","4",NA,101,"N","1",""
"3861","TELL_T1_T15_19",2021,"LALO","6",NA,1,"N","1",""
"3862","TELL_T2_T21_16",2021,"WISN","0","100",NA,"N","1",""
"3863","TELL_T2_T21_16",2021,"SAVS","3",NA,101,"N","1",""
"3864","TELL_T2_T21_16",2021,"WIPT","3","375",NA,"N","1",""
"3865","TELL_T2_T21_20",2021,"SAVS","0",NA,1,"N","1",""
"3866","TELL_T2_T21_20",2021,"LALO","0",NA,101,"N","1",""
"3867","TELL_T2_T21_20",2021,"LALO","0",NA,1,"N","1",""
"3868","TELL_T2_T21_20",2021,"WIPT","0","101",NA,"N","1",""
"3869","TELL_T2_T21_20",2021,"LALO","1",NA,101,"N","1",""
"3870","TELL_T2_T21_20",2021,"SAVS","2",NA,101,"N","1",""
"3871","TELL_T2_T21_20",2021,"LALO","4",NA,101,"N","1",""
"3872","TELL_T2_T21_20",2021,"WIPT","6","175",NA,"N","1",""
"3873","TELL_T2_T21_20",2021,"SHOREBIRD","7",NA,401,"N","1",""
"3874","TELL_T2_T21_23",2021,"LALO","0",NA,1,"N","1",""
"3875","TELL_T2_T21_23",2021,"ROSA","0","400",NA,"N","1",""
"3876","TELL_T2_T21_23",2021,"SAVS","2",NA,1,"N","1",""
"3877","TELL_T2_T21_23",2021,"LALO","2",NA,101,"N","1",""
"3878","TELL_T2_T21_23",2021,"SAVS","2",NA,1,"N","1",""
"3879","TELL_T2_T21_23",2021,"LALO","3",NA,1,"N","2",""
"3880","TELL_T2_T21_23",2021,"WESA","4",NA,1,"N","2",""
"3881","TELL_T2_T21_23",2021,"LALO","6",NA,101,"N","1",""
"3882","TELL_T2_T21_23",2021,"WESA","8",NA,1,"N","2",""
"3883","TELL_T2_T21_21",2021,"LALO","0",NA,1,"N","1",""
"3884","TELL_T2_T21_21",2021,"SAVS","0",NA,1,"N","1",""
"3885","TELL_T2_T21_21",2021,"LALO","1",NA,1,"N","1",""
"3886","TELL_T2_T21_21",2021,"ROSA","4","101",NA,"N","5",""
"3887","TELL_T2_T21_21",2021,"LALO","7",NA,1,"N","1",""
"3888","TELL_T2_T21_24",2021,"WESA","0",NA,101,"N","2",""
"3889","TELL_T2_T21_24",2021,"LALO","0",NA,1,"N","2",""
"3890","TELL_T2_T21_24",2021,"SAVS","2",NA,1,"N","1",""
"3891","TELL_T2_T21_24",2021,"LALO","2",NA,1,"N","1",""
"3892","TELL_T2_T21_24",2021,"ROSA","4","100",NA,"N","3",""
"3893","TELL_T2_T21_24",2021,"SAVS","5",NA,101,"N","1",""
"3894","TELL_T2_T21_24",2021,"LALO","6",NA,101,"N","1",""
"3895","TELL_T2_T21_24",2021,"ROSA","7","75",NA,"N","2",""
"3896","TELL_T2_T21_24",2021,"PAGP","8","110",NA,"N","1",""
"3897","TELL_T2_T21_22",2021,"LALO","0",NA,1,"N","1",""
"3898","TELL_T2_T21_22",2021,"LALO","0",NA,1,"N","2",""
"3899","TELL_T2_T21_22",2021,"LALO","1",NA,101,"N","1",""
"3900","TELL_T2_T21_22",2021,"WESA","3",NA,101,"N","1",""
"3901","TELL_T2_T21_22",2021,"WIPT","5","250",NA,"N","1",""
"3902","TELL_T2_T21_18",2021,"LALO","0",NA,101,"N","1",""
"3903","TELL_T2_T21_18",2021,"GOPL","0","275",NA,"N","1",""
"3904","TELL_T2_T21_18",2021,"LALO","0",NA,101,"N","1",""
"3905","TELL_T2_T21_18",2021,"SAVS","1",NA,101,"N","1",""
"3906","TELL_T2_T21_18",2021,"SAVS","2",NA,1,"N","1",""
"3907","TELL_T2_T21_18",2021,"LALO","3",NA,1,"N","1",""
"3908","TELL_T2_T21_18",2021,"WIPT","3","150",NA,"N","1",""
"3909","TELL_T2_T21_18",2021,"LALO","4",NA,101,"N","1",""
"3910","TELL_T2_T21_18",2021,"LALO","5",NA,1,"N","1",""
"3911","TELL_T2_T21_18",2021,"WESA","9",NA,101,"N","2",""
"3912","TELL_T2_T21_14",2021,"SAVS","0",NA,1,"N","1",""
"3913","TELL_T2_T21_14",2021,"WISN","0","350",NA,"N","1",""
"3914","TELL_T2_T21_14",2021,"LTJA","1","154",NA,"N","1",""
"3915","TELL_T2_T21_14",2021,"LTJA","2","134",NA,"N","1",""
"3916","TELL_T2_T21_14",2021,"ROSA","3","190",NA,"N","1",""
"3917","TELL_T2_T21_14",2021,"SAVS","5",NA,101,"N","1",""
"3918","TELL_T2_T21_14",2021,"LALO","5",NA,1,"N","1",""
"3919","TELL_T2_T21_14",2021,"LALO","5",NA,1,"N","1",""
"3920","TELL_T2_T21_14",2021,"ROSA","6","130",NA,"N","3",""
"3921","TELL_T2_T21_14",2021,"WESA","7",NA,101,"N","1",""
"3922","TELL_T2_T21_10",2021,"SAVS","0",NA,101,"N","1",""
"3923","TELL_T2_T21_10",2021,"LALO","1",NA,101,"N","1",""
"3924","TELL_T2_T21_10",2021,"LALO","1",NA,1,"N","1",""
"3925","TELL_T2_T21_7",2021,"WIPT","0","121",NA,"N","1",""
"3926","TELL_T2_T21_7",2021,"FOSP","0",NA,1,"N","1",""
"3927","TELL_T2_T21_7",2021,"SAVS","0",NA,1,"N","1",""
"3928","TELL_T2_T21_7",2021,"LALO","1",NA,101,"N","1",""
"3929","TELL_T2_T21_7",2021,"LTJA","2","235",NA,"N","1",""
"3930","TELL_T2_T21_7",2021,"ATSP","4",NA,1,"N","1",""
"3931","TELL_T2_T21_7",2021,"WESA","5",NA,1,"N","1",""
"3932","TELL_T2_T21_7",2021,"WIPT","5","330",NA,"N","1",""
"3933","TELL_T2_T21_7",2021,"WIWA","8",NA,1,"N","1",""
"3934","TELL_T2_T21_9",2021,"LALO","0",NA,1,"N","1",""
"3935","TELL_T2_T21_9",2021,"LALO","1",NA,1,"N","1",""
"3936","TELL_T2_T21_9",2021,"LALO","2",NA,101,"N","1",""
"3937","TELL_T2_T21_9",2021,"NOWH","3",NA,1,"N","1",""
"3938","TELL_T2_T21_12",2021,"SAVS","0",NA,1,"N","1",""
"3939","TELL_T2_T21_12",2021,"LALO","0",NA,101,"N","1",""
"3940","TELL_T2_T21_12",2021,"ROSA","6",NA,101,"N","1",""
"3941","TELL_T4_T21_12",2021,"GCSP","0",NA,1,"N","1",""
"3942","TELL_T4_T21_12",2021,"RLHA","0","340",NA,"N","2",""
"3943","TELL_T4_T21_12",2021,"GCSP","1",NA,101,"N","1",""
"3944","TELL_T4_T21_12",2021,"FOSP","1",NA,101,"N","1",""
"3945","TELL_T4_T21_12",2021,"SONG","3",NA,1,"N","2",""
"3946","TELL_T4_T21_12",2021,"GCSP","3",NA,1,"N","1",""
"3947","TELL_T4_T21_12",2021,"GCTH","4",NA,1,"N","1",""
"3948","TELL_T4_T21_12",2021,"SAPH","7",NA,101,"N","1",""
"3949","TELL_T4_T21_12",2021,"SONG","9",NA,1,"N","1",""
"3950","TELL_T4_T21_9",2021,"NOWA","0",NA,1,"N","1",""
"3951","TELL_T4_T21_9",2021,"FOSP","0",NA,1,"N","1",""
"3952","TELL_T4_T21_9",2021,"FOSP","0",NA,1,"N","1",""
"3953","TELL_T4_T21_9",2021,"GCSP","0",NA,1,"N","1",""
"3954","TELL_T4_T21_9",2021,"GCTH","0",NA,1,"N","1",""
"3955","TELL_T4_T21_9",2021,"OCWA","0",NA,101,"N","1",""
"3956","TELL_T4_T21_9",2021,"GCSP","0",NA,101,"N","1",""
"3957","TELL_T4_T21_9",2021,"ATSP","1",NA,1,"N","1",""
"3958","TELL_T4_T21_9",2021,"FOSP","1",NA,101,"N","1",""
"3959","TELL_T4_T21_9",2021,"CORE","1",NA,1,"N","1",""
"3960","TELL_T4_T21_9",2021,"WISN","1","41",NA,"N","1",""
"3961","TELL_T4_T21_9",2021,"WIWA","2",NA,1,"N","1",""
"3962","TELL_T4_T21_9",2021,"WIWA","2",NA,1,"N","1",""
"3963","TELL_T4_T21_9",2021,"OCWA","3",NA,1,"N","1",""
"3964","TELL_T4_T21_9",2021,"AMRO","3","168",NA,"N","1",""
"3965","TELL_T4_T21_11",2021,"WIPT","0","124",NA,"N","1",""
"3966","TELL_T4_T21_11",2021,"FOSP","0",NA,1,"N","1",""
"3967","TELL_T4_T21_11",2021,"ATSP","0",NA,1,"N","1",""
"3968","TELL_T4_T21_11",2021,"WIWA","1",NA,1,"N","1",""
"3969","TELL_T4_T21_11",2021,"NOWA","1",NA,101,"N","1",""
"3970","TELL_T4_T21_11",2021,"FOSP","1",NA,101,"N","1",""
"3971","TELL_T4_T21_11",2021,"WCSP","1",NA,1,"N","1",""
"3972","TELL_T4_T21_11",2021,"GCSP","2",NA,1,"N","1",""
"3973","TELL_T4_T21_11",2021,"FOSP","3",NA,1,"N","1",""
"3974","TELL_T4_T21_11",2021,"GCSP","8",NA,1,"N","1",""
"3975","TELL_T4_T21_11",2021,"CORE","9",NA,1,"N","1",""
"3976","TELL_T4_T21_14",2021,"AMRO","0","276",NA,"N","1",""
"3977","TELL_T4_T21_14",2021,"AMRO","1","254",NA,"N","1",""
"3978","TELL_T4_T21_14",2021,"WISN","2","300",NA,"N","1",""
"3979","TELL_T4_T21_14",2021,"LTJA","3","188",NA,"N","1",""
"3980","TELL_T4_T21_16",2021,"ROPT","0","93",NA,"N","1",""
"3981","TELL_T4_T21_16",2021,"WIPT","0","74",NA,"N","2",""
"3982","TELL_T4_T21_16",2021,"GCSP","0",NA,1,"N","1",""
"3983","TELL_T4_T21_16",2021,"GCTH","1",NA,101,"N","1",""
"3984","TELL_T4_T21_16",2021,"AMGP","4","50",NA,"N","1",""
"3985","TELL_T4_T21_19",2021,"GCSP","0",NA,101,"N","1",""
"3986","TELL_T4_T21_19",2021,"GCSP","1",NA,101,"N","1",""
"3987","TELL_T4_T21_19",2021,"AMPI","2",NA,1,"N","1",""
"3988","TELL_T4_T21_19",2021,"AMGP","3","260",NA,"N","1",""
"3989","TELL_T4_T21_19",2021,"AMRO","7","117",NA,"N","1",""
"3990","TELL_T4_T21_19",2021,"FOSP","8",NA,101,"N","1",""
"3991","TELL_T4_T21_22",2021,"WIPT","0","344",NA,"N","1",""
"3992","TELL_T4_T21_22",2021,"WISN","1","248",NA,"N","1",""
"3993","TELL_T4_T21_22",2021,"CORE","6",NA,101,"N","1",""
"3994","TELL_T4_T21_22",2021,"GCSP","6",NA,1,"N","1",""
"3995","TELL_T4_T21_24",2021,"WIPT","0","43",NA,"N","1",""
"3996","TELL_T4_T21_24",2021,"GCSP","0",NA,1,"N","1",""
"3997","TELL_T4_T21_24",2021,"FOSP","0",NA,1,"N","1",""
"3998","TELL_T4_T21_24",2021,"GCSP","1",NA,1,"N","1",""
"3999","TELL_T4_T21_24",2021,"LALO","1",NA,1,"N","1",""
"4000","TELL_T4_T21_24",2021,"LALO","3",NA,1,"N","1",""
"4001","TELL_T4_T21_24",2021,"LTJA","4","250",NA,"N","1",""
"4002","TELL_T4_T21_23",2021,"AMGP","0","42",NA,"N","2",""
"4003","TELL_T4_T21_23",2021,"LALO","1",NA,1,"N","1",""
"4004","TELL_T4_T21_23",2021,"AMRO","1","75",NA,"N","1",""
"4005","TELL_T4_T21_23",2021,"GCSP","1",NA,101,"N","1",""
"4006","TELL_T4_T21_23",2021,"AMPI","4",NA,1,"N","1",""
"4007","TELL_T4_T21_23",2021,"GCSP","6",NA,101,"N","1",""
"4008","TELL_T4_T21_21",2021,"FOSP","0",NA,1,"N","1",""
"4009","TELL_T4_T21_21",2021,"AMRO","3","125",NA,"N","1",""
"4010","TELL_T4_T21_21",2021,"LALO","4",NA,101,"N","1",""
"4011","TELL_T4_T21_21",2021,"LALO","6",NA,1,"N","1",""
"4012","TELL_T4_T21_21",2021,"GCTH","6",NA,1,"N","1",""
"4013","TELL_T4_T21_18",2021,"BLUE","0",NA,101,"N","2",""
